#2-THETA,#INTENSITY
13.878,507
13.927,534
13.976,549
14.025,503
14.074,509
14.123,527
14.172,500
14.221,502
14.27,523
14.319,537
14.368,517
14.417,527
14.466,507
14.515,553
14.564,500
14.613,520
14.662,496
14.711,514
14.76,532
14.809,466
14.858,485
14.907,507
14.956,499
15.005,485
15.054,506
15.103,490
15.152,502
15.201,527
15.25,514
15.299,528
15.348,544
15.397,562
15.446,577
15.495,544
15.544,564
15.593,582
15.642,598
15.691,641
15.74,721
15.789,719
15.838,671
15.887,698
15.936,667
15.985,623
16.034,596
16.083,533
16.132,584
16.181,527
16.23,536
16.279,517
16.328,496
16.377,522
16.426,511
16.475,512
16.524,495
16.573,533
16.622,530
16.671,504
16.72,510
16.769,514
16.818,539
16.867,535
16.916,521
16.965,554
17.014,579
17.063,551
17.112,569
17.161,572
17.21,594
17.259,558
17.308,570
17.357,619
17.406,638
17.455,645
17.504,671
17.553,662
17.602,653
17.651,617
17.7,587
17.749,603
17.798,566
17.847,543
17.896,546
17.945,562
17.994,558
18.043,551
18.092,574
18.141,567
18.19,583
18.239,601
18.288,587
18.337,578
18.386,620
18.435,614
18.484,620
18.533,619
18.582,648
18.631,626
18.68,635
18.729,634
18.778,651
18.827,646
18.876,621
18.925,649
18.974,629
19.023,622
19.072,678
19.121,626
19.17,635
19.219,620
19.268,634
19.317,621
19.366,633
19.415,635
19.464,603
19.513,611
19.562,612
19.611,628
19.66,613
19.709,611
19.758,612
19.807,606
19.856,608
19.905,638
19.954,655
20.003,660
20.052,648
20.101,622
20.15,605
20.199,600
20.248,582
20.297,612
20.346,622
20.395,616
20.444,617
20.493,599
20.542,593
20.591,587
20.64,581
20.689,570
20.738,580
20.787,577
20.836,580
20.885,589
20.934,582
20.983,597
21.032,643
21.081,669
21.13,754
21.179,821
21.228,834
21.277,824
21.326,821
21.375,761
21.424,714
21.473,666
21.522,638
21.571,604
21.62,582
21.669,590
21.718,624
21.767,613
21.816,610
21.865,623
21.914,644
21.963,654
22.012,678
22.061,641
22.11,675
22.159,658
22.208,669
22.257,691
22.306,676
22.355,701
22.404,728
22.453,731
22.502,710
22.551,740
22.6,699
22.649,678
22.698,689
22.747,705
22.796,730
22.845,694
22.894,717
22.943,721
22.992,745
23.041,769
23.09,744
23.139,746
23.188,726
23.237,735
23.286,744
23.335,701
23.384,714
23.433,689
23.482,677
23.531,678
23.58,681
23.629,680
23.678,661
23.727,684
23.776,659
23.825,688
23.874,678
23.923,735
23.972,721
24.021,717
24.07,709
24.119,759
24.168,806
24.217,903
24.266,955
24.315,1059
24.364,1141
24.413,1136
24.462,1095
24.511,997
24.56,925
24.609,867
24.658,812
24.707,793
24.756,770
24.805,706
24.854,717
24.903,707
24.952,690
25.001,701
25.05,640
25.099,673
25.148,637
25.197,653
25.246,662
25.295,669
25.344,700
25.393,766
25.442,781
25.491,869
25.54,898
25.589,863
25.638,842
25.687,783
25.736,709
25.785,684
25.834,672
25.883,674
25.932,711
25.981,718
26.03,776
26.079,802
26.128,826
26.177,848
26.226,833
26.275,884
26.324,866
26.373,838
26.422,827
26.471,782
26.52,781
26.569,743
26.618,724
26.667,714
26.716,703
26.765,714
26.814,682
26.863,696
26.912,666
26.961,735
27.01,756
27.059,845
27.108,1015
27.157,1195
27.206,1346
27.255,1461
27.304,1510
27.353,1412
27.402,1279
27.451,1128
27.5,1038
27.549,953
27.598,882
27.647,813
27.696,844
27.745,809
27.794,798
27.843,740
27.892,734
27.941,722
27.99,714
28.039,698
28.088,726
28.137,707
28.186,740
28.235,711
28.284,748
28.333,782
28.382,779
28.431,782
28.48,814
28.529,851
28.578,842
28.627,799
28.676,796
28.725,720
28.774,723
28.823,706
28.872,705
28.921,726
28.97,714
29.019,767
29.068,742
29.117,783
29.166,818
29.215,841
29.264,815
29.313,871
29.362,877
29.411,891
29.46,918
29.509,951
29.558,938
29.607,944
29.656,924
29.705,917
29.754,982
29.803,1046
29.852,1139
29.901,1192
29.95,1197
29.999,1185
30.048,1057
30.097,996
30.146,911
30.195,852
30.244,803
30.293,804
30.342,757
30.391,734
30.44,776
30.489,767
30.538,772
30.587,751
30.636,758
30.685,799
30.734,801
30.783,860
30.832,917
30.881,1006
30.93,1110
30.979,1247
31.028,1412
31.077,1576
31.126,1698
31.175,1849
31.224,1817
31.273,1788
31.322,1721
31.371,1590
31.42,1561
31.469,1522
31.518,1516
31.567,1523
31.616,1497
31.665,1490
31.714,1481
31.763,1500
31.812,1489
31.861,1527
31.91,1652
31.959,1798
32.008,1887
32.057,2121
32.106,2183
32.155,2128
32.204,2041
32.253,1893
32.302,1678
32.351,1493
32.4,1398
32.449,1344
32.498,1349
32.547,1260
32.596,1244
32.645,1180
32.694,1065
32.743,969
32.792,857
32.841,817
32.89,767
32.939,756
32.988,738
33.037,744
33.086,697
33.135,709
33.184,713
33.233,689
33.282,706
33.331,671
33.38,676
33.429,666
33.478,675
33.527,672
33.576,672
33.625,663
33.674,673
33.723,670
33.772,688
33.821,681
33.87,665
33.919,686
33.968,712
34.017,699
34.066,706
34.115,702
34.164,741
34.213,826
34.262,883
34.311,1017
34.36,1220
34.409,1597
34.458,2015
34.507,2703
34.556,3230
34.605,3599
34.654,3685
34.703,3515
34.752,3172
34.801,2686
34.85,2265
34.899,1994
34.948,1876
34.997,1914
35.046,1900
35.095,1975
35.144,1913
35.193,1949
35.242,1868
35.291,1805
35.34,1700
35.389,1545
35.438,1416
35.487,1316
35.536,1238
35.585,1264
35.634,1314
35.683,1480
35.732,1622
35.781,1783
35.83,1857
35.879,1889
35.928,1817
35.977,1755
36.026,1640
36.075,1455
36.124,1322
36.173,1130
36.222,996
36.271,883
36.32,807
36.369,752
36.418,709
36.467,711
36.516,699
36.565,701
36.614,699
36.663,686
36.712,694
36.761,726
36.81,732
36.859,725
36.908,758
36.957,760
37.006,803
37.055,769
37.104,764
37.153,760
37.202,785
37.251,827
37.3,899
37.349,897
37.398,951
37.447,960
37.496,961
37.545,912
37.594,881
37.643,846
37.692,844
37.741,799
37.79,810
37.839,763
37.888,756
37.937,745
37.986,775
38.035,764
38.084,806
38.133,803
38.182,798
38.231,805
38.28,791
38.329,785
38.378,744
38.427,743
38.476,732
38.525,732
38.574,678
38.623,678
38.672,658
38.721,621
38.77,623
38.819,659
38.868,636
38.917,608
38.966,628
39.015,610
39.064,607
39.113,610
39.162,621
39.211,659
39.26,668
39.309,665
39.358,647
39.407,674
39.456,627
39.505,668
39.554,674
39.603,671
39.652,704
39.701,737
39.75,748
39.799,722
39.848,781
39.897,787
39.946,832
39.995,840
40.044,837
40.093,874
40.142,904
40.191,882
40.24,933
40.289,977
40.338,1017
40.387,1091
40.436,1217
40.485,1340
40.534,1460
40.583,1595
40.632,1654
40.681,1652
40.73,1674
40.779,1560
40.828,1509
40.877,1450
40.926,1469
40.975,1419
41.024,1455
41.073,1613
41.122,1855
41.171,2354
41.22,3011
41.269,3602
41.318,4166
41.367,4463
41.416,4641
41.465,4399
41.514,4069
41.563,3603
41.612,3058
41.661,2728
41.71,2266
41.759,1980
41.808,1757
41.857,1521
41.906,1351
41.955,1221
42.004,1107
42.053,1051
42.102,1004
42.151,1011
42.2,1042
42.249,1119
42.298,1206
42.347,1265
42.396,1251
42.445,1219
42.494,1151
42.543,1054
42.592,970
42.641,886
42.69,859
42.739,817
42.788,764
42.837,812
42.886,784
42.935,783
42.984,796
43.033,767
43.082,748
43.131,790
43.18,814
43.229,792
43.278,808
43.327,798
43.376,763
43.425,747
43.474,682
43.523,683
43.572,639
43.621,665
43.67,665
43.719,657
43.768,708
43.817,689
43.866,707
43.915,731
43.964,694
44.013,717
44.062,686
44.111,660
44.16,640
44.209,639
44.258,613
44.307,614
44.356,614
44.405,610
44.454,653
44.503,614
44.552,614
44.601,613
44.65,618
44.699,586
44.748,601
44.797,638
44.846,606
44.895,614
44.944,617
44.993,617
45.042,626
45.091,630
45.14,658
45.189,625
45.238,696
45.287,690
45.336,688
45.385,661
45.434,682
45.483,670
45.532,682
45.581,720
45.63,716
45.679,760
45.728,745
45.777,767
45.826,774
45.875,815
45.924,798
45.973,820
46.022,794
46.071,807
46.12,784
46.169,762
46.218,735
46.267,719
46.316,711
46.365,686
46.414,736
46.463,759
46.512,682
46.561,685
46.61,657
46.659,616
46.708,601
46.757,616
46.806,564
46.855,586
46.904,582
46.953,591
47.002,586
47.051,605
47.1,615
47.149,610
47.198,661
47.247,657
47.296,701
47.345,686
47.394,752
47.443,761
47.492,840
47.541,853
47.59,910
47.639,919
47.688,903
47.737,882
47.786,927
47.835,883
47.884,818
47.933,795
47.982,793
48.031,800
48.08,743
48.129,730
48.178,673
48.227,673
48.276,660
48.325,695
48.374,692
48.423,766
48.472,727
48.521,852
48.57,867
48.619,885
48.668,854
48.717,844
48.766,789
48.815,767
48.864,737
48.913,755
48.962,775
49.011,797
49.06,767
49.109,826
49.158,834
49.207,884
49.256,902
49.305,987
49.354,1047
49.403,1128
49.452,1156
49.501,1154
49.55,1127
49.599,1110
49.648,1042
49.697,989
49.746,903
49.795,878
49.844,865
49.893,793
49.942,853
49.991,828
50.04,786
50.089,819
50.138,832
50.187,836
50.236,884
50.285,952
50.334,1001
50.383,1097
50.432,1181
50.481,1174
50.53,1190
50.579,1150
50.628,1117
50.677,948
50.726,896
50.775,829
50.824,799
50.873,737
50.922,695
50.971,671
51.02,664
51.069,633
51.118,631
51.167,660
51.216,668
51.265,644
51.314,626
51.363,661
51.412,651
51.461,663
51.51,647
51.559,647
51.608,681
51.657,695
51.706,709
51.755,751
51.804,729
51.853,946
51.902,909
51.951,912
